house_size_marla,num_residents,working_residents,urban_rural,energy_saving_appliances,weekend,month,temperature,num_lights,hours_lights,num_fans,hours_fans,num_AC,hours_AC,num_fridge,num_washing_machine,hours_washing_machine,num_TV,hours_TV,num_computer,hours_computer,num_water_heater,hours_water_heater,num_oven,hours_oven,num_microwave,hours_microwave,num_iron,hours_iron,num_water_pump,hours_water_pump,total_appliances,avg_daily_kwh,kwh_per_resident,monthly_kwh
15,8,1,Urban,0,0,6,37.4,19,6.2,5,14.16,4,0.24,2,1,0.4,2,5.8,2,2.8,1,2.1,0,0.5,1,1.8,1,0.6,0,2.5,38,29.2,109.5,875.7
10,6,2,Urban,0,1,3,25.5,10,4.5,4,6.2,4,2.0,1,1,0.0,2,2.5740000000000003,3,3.1,1,3.6,1,1.2870000000000001,0,0.2,0,0.7,0,0.1,27,34.2,170.9,1025.4
13,7,2,Urban,0,1,6,35.7,11,3.0,2,14.16,1,13.799999999999999,1,1,0.44000000000000006,3,7.15,0,4.0,2,1.1,0,1.7600000000000002,1,1.8,0,0.2,0,2.1,22,45.0,192.7,1348.9
0,8,1,Urban,1,0,9,29.9,10,3.2,3,4.1,0,5.8,2,0,0.4,2,4.3,1,7.7,1,1.9,0,1.3,0,0.2,1,1.0,1,1.7,21,17.4,65.4,523.4
26,8,3,Urban,0,1,6,34.6,16,4.2,4,12.96,5,10.319999999999999,2,1,0.55,4,2.09,1,0.7,3,3.8,2,1.87,1,1.6,1,0.2,1,1.5,41,169.3,634.9,5079.5
20,5,3,Urban,0,1,3,17.4,19,3.2,6,5.5,2,4.4,2,1,0.9900000000000001,3,1.7600000000000002,3,0.7,2,0.7,2,2.09,1,0.6,0,0.7,0,0.5,41,34.0,203.8,1019.1
22,7,1,Rural,0,0,11,20.7,14,3.0,4,11.3,4,5.3,2,2,0.33,5,5.83,2,0.1,1,0.8,1,0.0,2,1.2,1,0.2,0,1.1,38,45.2,193.7,1355.6
74,7,1,Urban,0,1,10,27.7,21,4.3,5,8.7,3,2.1,2,0,0.8800000000000001,5,6.050000000000001,0,1.3,1,0.3,2,1.4300000000000002,1,2.0,0,0.3,1,0.0,41,31.9,136.9,958.4
63,3,3,Urban,0,0,7,32.2,14,5.3,5,12.360000000000001,5,9.719999999999999,2,2,0.9,2,3.1,0,6.9,2,2.0,2,1.5,2,0.7,0,0.1,0,0.1,36,116.1,1161.5,3484.4
9,8,1,Rural,1,0,5,28.6,17,3.3,6,6.0,0,9.48,2,2,0.5,1,1.8,1,4.8,1,0.2,1,0.8,0,1.6,0,0.4,0,0.5,31,9.9,37.0,295.8
10,7,2,Urban,0,0,11,15.0,16,4.0,5,7.5,1,10.3,2,0,0.3,1,7.9,3,0.1,1,0.4,1,0.5,0,1.1,1,0.4,0,2.4,31,26.0,111.4,779.9
15,8,3,Rural,0,0,6,29.8,11,3.1,2,6.48,2,8.28,1,0,0.55,2,5.61,0,4.0,3,1.0,0,0.66,1,1.1,0,0.3,1,2.5,23,55.4,207.8,1662.7
14,4,3,Urban,0,0,12,14.3,17,4.2,6,6.8,3,4.2,1,1,0.63,1,6.12,2,5.2,3,2.4,1,0.54,1,1.6,0,0.6,1,1.3,37,58.3,437.2,1749.0
42,4,2,Urban,1,0,1,13.8,16,5.2,2,10.1,3,5.6,2,2,0.77,3,2.64,2,7.3,1,2.1,2,0.8800000000000001,2,1.6,1,0.1,0,2.5,36,43.1,323.3,1293.2
22,6,1,Urban,1,1,7,36.3,23,7.6,2,7.4399999999999995,5,1.68,1,0,0.8800000000000001,4,3.8500000000000005,3,2.3,3,2.4,2,1.6500000000000001,2,1.8,0,0.4,0,0.8,45,60.8,304.2,1825.3
21,7,3,Urban,1,0,6,31.1,19,6.1,5,11.639999999999999,5,9.12,2,1,0.9,3,1.9,2,0.1,1,0.6,1,0.6,1,1.6,1,0.3,1,1.0,42,85.9,368.2,2577.2
55,6,3,Urban,1,0,9,35.1,24,7.3,2,8.4,5,6.8,2,2,0.3,5,5.1,2,7.6,3,0.7,1,1.8,2,1.1,0,0.3,0,2.4,48,76.6,383.1,2298.8
45,5,3,Urban,1,0,8,39.6,19,6.0,4,10.08,4,0.12,2,2,0.5,2,3.0,1,0.4,2,1.5,1,0.1,2,1.0,1,0.8,0,0.6,40,25.6,153.3,766.7
7,8,1,Rural,0,1,11,25.8,7,6.0,2,4.1,1,7.1,1,2,0.33,4,6.71,3,3.2,0,2.2,1,0.8800000000000001,0,0.1,1,0.1,1,2.7,23,27.8,104.3,834.5
30,5,3,Rural,1,0,7,41.8,24,4.5,4,6.72,4,8.88,2,1,0.45,3,1.62,1,6.0,2,2.4,2,1.4400000000000002,1,1.8,1,0.6,0,1.8,45,94.4,566.1,2830.5
16,3,1,Rural,0,1,10,26.6,16,4.1,2,11.2,1,9.9,2,1,0.22000000000000003,2,2.75,1,5.6,3,0.1,0,1.4300000000000002,0,1.6,0,0.7,0,1.4,28,26.0,260.2,780.5
12,3,2,Rural,0,0,11,25.7,14,7.2,6,7.3,3,11.6,2,2,0.7,4,6.5,1,7.3,3,3.5,0,0.0,0,1.5,1,0.5,1,1.0,37,115.9,1159.4,3478.3
0,7,1,Rural,0,0,12,17.4,14,7.0,3,5.7,2,9.9,1,2,0.09000000000000001,4,1.62,1,2.3,0,2.9,1,0.81,0,1.1,1,0.1,0,1.6,29,37.6,161.1,1127.8
16,7,1,Urban,0,0,5,33.1,10,6.3,2,11.4,4,10.799999999999999,2,0,0.6,4,5.2,3,7.6,1,2.1,1,1.3,0,0.9,0,0.8,0,1.7,27,98.1,420.2,2941.6
10,6,2,Urban,0,0,7,34.8,20,4.2,6,13.08,2,2.28,2,0,0.5,4,5.2,1,2.3,2,1.0,1,1.8,0,1.0,1,0.8,0,0.1,39,35.9,179.5,1077.2
14,6,1,Urban,1,0,2,23.2,21,7.4,5,10.3,1,3.8,1,1,0.7,2,6.0,3,3.6,1,2.7,0,0.7,0,0.4,1,0.5,0,2.4,36,28.3,141.5,849.0
30,7,2,Urban,0,0,8,32.1,13,7.6,3,10.08,4,11.639999999999999,1,2,0.66,4,5.83,1,7.2,3,3.9,1,1.6500000000000001,1,1.6,0,0.4,0,0.8,33,147.6,632.5,4427.6
49,7,3,Rural,0,0,10,34.8,23,8.0,2,4.5,3,3.2,1,0,0.5,5,5.0,2,5.9,3,2.4,1,0.0,2,1.9,0,0.4,0,2.2,42,66.6,285.6,1998.9
7,3,2,Urban,1,0,6,35.7,10,6.7,6,6.84,1,3.7199999999999998,2,2,0.3,1,7.0,3,1.7,0,3.0,1,1.9,0,2.0,0,0.3,1,1.7,27,24.2,242.0,726.1
1,3,2,Urban,0,0,6,38.6,19,4.2,3,10.68,3,13.56,1,0,0.8,2,6.3,2,6.1,1,3.5,0,1.1,0,0.7,1,0.0,1,1.0,33,101.7,1016.6,3049.7
52,3,3,Urban,0,0,7,34.8,17,6.9,3,11.52,3,3.9599999999999995,1,2,0.5,4,7.3,1,0.4,2,1.2,1,1.9,2,0.2,1,0.2,1,0.5,38,50.0,499.5,1498.6
2,7,3,Urban,0,1,11,15.6,18,5.0,4,11.6,1,0.2,1,2,0.24200000000000005,4,3.5090000000000003,1,0.9,1,3.1,1,1.4520000000000002,1,0.3,0,0.8,0,2.1,34,27.6,118.2,827.5
73,6,1,Urban,0,0,2,14.3,18,6.4,5,10.1,2,7.8,2,0,0.44000000000000006,2,6.490000000000001,3,1.1,1,1.2,1,0.8800000000000001,2,0.9,0,0.3,0,0.1,36,39.4,196.8,1180.7
27,4,1,Urban,0,0,3,21.2,10,7.9,3,8.3,3,11.4,1,1,0.5,5,7.3,1,3.7,2,3.9,1,1.7,1,1.6,0,0.4,0,2.3,28,97.7,733.1,2932.3
14,4,1,Rural,0,0,2,13.8,8,4.2,2,8.9,3,3.6,2,2,0.4,2,4.1,3,2.3,2,2.3,1,0.5,0,0.2,0,0.2,1,2.5,26,47.3,354.6,1418.6
8,6,3,Rural,0,0,4,24.8,19,4.7,1,5.6,0,4.9,2,2,0.6,1,2.9,2,2.3,2,1.9,0,0.9,0,1.4,0,0.0,1,0.8,30,27.9,139.4,836.1
1,6,3,Urban,0,0,4,28.8,19,6.7,5,5.4,1,2.2,2,0,0.3,1,7.8,0,1.0,1,1.5,1,1.4,0,1.4,1,0.7,1,1.5,32,28.6,142.9,857.2
8,6,3,Rural,1,0,4,26.5,14,3.4,5,5.3,3,0.3,2,1,0.6,3,6.4,3,5.1,0,2.0,0,1.0,0,0.3,0,1.0,0,2.9,31,11.0,54.9,329.2
7,3,1,Rural,0,0,12,11.7,10,4.1,1,10.2,0,5.9,1,0,0.0,4,3.0,1,2.9,2,3.0,0,1.0,1,1.5,1,0.2,0,1.5,21,32.6,326.1,978.4
29,5,3,Urban,1,0,9,34.2,24,5.3,4,4.3,2,1.9,1,1,1.1,2,8.58,1,0.5,1,2.9,2,0.11000000000000001,2,1.4,0,0.1,1,0.2,41,31.7,190.1,950.6
8,7,3,Rural,0,0,2,18.8,15,5.6,4,10.7,1,5.8,2,1,0.09000000000000001,2,3.87,3,2.6,2,2.9,1,0.9900000000000001,1,0.4,1,0.9,0,0.3,33,45.2,193.6,1355.2
20,3,2,Urban,1,0,7,36.3,16,3.6,6,8.76,5,5.52,2,2,0.5,5,5.7,1,5.4,1,0.4,1,0.9,2,1.8,1,0.9,0,1.2,42,62.6,626.0,1877.9
25,4,2,Rural,0,0,2,13.8,23,7.7,3,8.3,2,5.5,2,0,0.3,3,3.9,3,0.8,3,0.3,1,0.4,2,1.7,1,0.3,0,2.7,43,36.9,276.6,1106.2
14,7,3,Urban,1,1,7,30.2,17,6.2,7,12.48,2,11.16,1,0,0.22000000000000003,4,6.2700000000000005,3,4.2,1,2.6,0,0.44000000000000006,1,1.6,0,0.1,0,1.1,36,57.2,245.2,1716.5
0,6,1,Rural,0,1,5,33.2,14,6.0,6,6.84,1,4.08,1,1,0.55,3,4.840000000000001,0,2.7,0,2.8,1,1.54,0,1.5,1,0.1,1,2.4,29,27.0,134.8,809.1
1,8,2,Urban,1,0,8,34.0,20,4.1,2,6.72,2,11.639999999999999,1,1,0.3,1,4.0,3,6.8,1,3.7,0,0.6,1,1.2,1,0.2,0,0.1,33,55.6,208.3,1666.6
3,4,3,Rural,1,0,7,40.5,9,6.4,1,9.6,0,2.88,2,0,0.7,4,1.4,3,5.8,0,1.0,1,1.8,1,1.0,0,0.5,0,2.2,21,11.0,82.8,331.0
32,6,2,Urban,1,0,6,35.0,21,3.9,3,13.44,2,12.360000000000001,2,2,0.0,3,2.7,2,2.4,3,1.9,2,0.7,1,1.6,1,0.8,0,2.1,42,75.0,375.2,2251.2
13,8,2,Urban,1,0,5,35.2,11,5.9,3,10.44,1,13.68,1,1,0.4,2,3.7,0,6.2,1,0.2,0,0.3,0,0.3,1,0.2,1,1.0,22,32.9,123.4,987.3
47,6,1,Rural,1,0,7,34.8,15,8.0,2,5.04,2,8.76,1,2,0.0,2,1.8,0,3.7,3,1.7,2,0.3,2,1.5,0,0.8,1,1.6,32,62.8,313.9,1883.4
16,6,3,Urban,1,0,8,35.1,12,4.5,7,11.04,2,6.72,2,1,0.77,2,7.15,3,3.1,2,1.7,0,1.32,0,0.5,1,0.2,0,2.2,32,43.7,218.7,1312.4
16,7,3,Rural,1,1,7,38.5,10,5.9,7,10.56,2,0.12,1,1,0.55,3,5.61,1,5.5,1,2.5,1,0.11000000000000001,0,0.3,1,0.3,1,2.0,29,25.2,108.0,756.2
21,4,1,Urban,0,0,1,16.6,23,3.0,4,7.0,4,8.8,2,2,0.09000000000000001,2,3.6,2,7.8,3,0.2,2,1.08,2,2.0,0,1.0,1,2.7,47,75.7,567.5,2269.9
39,4,1,Rural,1,0,2,19.8,19,7.3,2,6.9,3,7.0,2,1,0.0,5,6.5,1,2.9,1,0.2,2,0.9,1,1.5,1,0.8,1,3.0,39,50.2,376.4,1505.8
13,6,1,Urban,0,0,1,16.8,13,7.2,5,4.7,4,6.2,2,2,0.55,3,5.83,1,3.4,1,2.7,0,1.2100000000000002,1,1.7,0,0.4,1,2.8,33,63.0,314.8,1889.0
5,3,3,Urban,1,0,2,14.9,16,8.0,6,4.0,3,1.6,1,2,0.36000000000000004,1,4.86,2,7.5,1,1.6,1,1.26,0,1.4,0,0.8,0,1.8,33,23.1,230.7,692.2
22,5,2,Rural,1,0,5,34.7,18,6.0,6,5.28,3,1.56,1,2,0.2,2,3.3,2,0.5,3,1.2,2,1.8,1,0.7,0,0.4,0,1.2,40,35.3,211.8,1059.1
14,8,3,Urban,1,1,7,37.8,22,4.4,4,4.919999999999999,1,13.56,1,0,0.33,4,7.26,0,3.8,1,0.6,1,0.22000000000000003,1,0.0,1,0.2,1,0.7,37,34.1,128.0,1024.0
16,3,3,Rural,1,0,10,22.7,20,7.5,4,10.6,1,8.3,1,0,0.2,2,2.7,1,1.6,3,3.8,1,1.1,0,0.7,1,1.0,0,0.5,34,69.1,691.2,2073.7
27,7,1,Urban,0,0,3,21.1,11,7.1,7,11.3,5,2.6,2,1,0.1,4,1.4,3,2.1,2,2.8,1,0.4,1,1.4,1,0.6,0,0.3,38,55.6,238.3,1668.3
16,8,1,Urban,1,0,2,16.3,14,3.5,3,4.2,2,6.9,2,2,0.6,1,3.1,2,3.6,1,2.4,1,0.2,1,1.2,0,0.8,0,2.7,29,32.0,120.1,961.1
21,5,1,Urban,0,0,11,16.7,19,7.0,6,8.1,4,8.3,1,2,0.4,5,4.8,1,4.9,1,0.9,1,0.2,2,0.7,0,0.3,0,0.5,42,62.3,373.5,1867.6
27,3,3,Urban,0,0,12,19.1,19,3.4,6,5.3,4,8.6,1,2,0.0,4,1.5,0,1.9,3,1.9,2,1.1,1,0.1,1,0.6,0,1.4,43,77.3,772.9,2318.7
38,8,1,Urban,1,0,6,33.2,15,5.8,4,9.6,5,0.24,2,0,0.2,3,7.7,1,4.7,2,3.7,1,1.0,2,0.3,1,0.3,0,2.6,36,44.1,165.2,1321.7
39,4,1,Rural,1,0,4,31.1,12,4.2,5,8.1,4,11.4,1,2,0.0,2,7.7,3,3.0,1,0.7,2,1.7,2,0.9,0,0.3,0,1.8,34,86.2,646.5,2586.1
20,3,2,Urban,1,0,11,23.8,23,7.9,5,4.6,5,5.8,1,0,0.4,5,2.1,3,4.7,3,1.8,2,1.9,1,0.2,0,0.1,1,0.5,49,80.9,808.7,2426.2
31,6,2,Urban,0,0,9,34.2,11,4.6,3,8.2,4,8.9,2,0,0.2,4,6.3,2,1.1,1,2.6,1,1.9,2,1.0,0,0.1,1,1.7,31,98.3,491.6,2949.8
53,7,1,Urban,0,0,3,22.6,19,4.3,3,11.2,5,8.4,1,2,0.0,2,1.9,0,7.5,2,2.5,1,0.1,1,2.0,1,0.2,1,1.7,38,97.2,416.5,2915.4
18,3,2,Urban,0,1,2,19.6,20,5.1,5,4.1,4,11.4,2,0,1.1,2,8.36,3,4.9,3,3.7,1,1.7600000000000002,1,1.1,1,0.6,1,1.6,43,131.9,1318.7,3956.0
17,8,3,Urban,0,1,12,21.2,16,7.7,6,8.4,1,3.7,1,0,0.77,3,5.83,2,0.3,1,0.7,1,0.44000000000000006,1,0.2,1,0.3,0,1.1,33,23.2,87.1,696.9
40,3,2,Urban,0,0,11,25.1,15,5.4,5,5.2,5,8.0,1,1,0.3,2,1.9,0,5.5,2,3.1,1,1.1,1,1.1,1,0.5,1,2.2,35,105.0,1050.2,3150.7
23,8,1,Urban,0,1,9,31.0,15,4.4,4,9.5,2,0.5,2,0,0.77,2,3.4100000000000006,3,4.7,2,2.5,2,1.6500000000000001,2,0.2,0,0.7,0,0.3,34,38.5,144.5,1155.8
2,5,3,Rural,1,1,9,33.4,9,7.5,1,4.7,2,0.5,2,1,0.0,2,7.590000000000001,3,3.4,2,0.1,1,1.6500000000000001,1,1.9,0,1.0,1,2.9,25,22.0,131.7,658.7
61,6,3,Urban,0,0,5,32.7,13,7.5,7,13.44,4,9.96,2,2,0.22000000000000003,3,6.6000000000000005,3,4.3,3,2.9,2,0.55,2,1.4,1,0.2,0,0.6,42,127.0,635.1,3810.5
1,5,2,Urban,1,0,5,35.5,13,5.8,1,6.119999999999999,1,4.919999999999999,2,1,0.6,1,7.4,2,5.1,2,1.0,0,2.0,1,1.6,0,0.3,0,0.5,24,25.8,155.1,775.4
34,7,1,Urban,0,0,3,16.8,11,3.1,2,9.0,2,2.6,2,1,0.6,3,3.8,2,3.0,3,3.6,1,2.0,1,1.1,1,0.8,1,0.6,30,65.4,280.5,1963.2
40,7,1,Urban,0,1,3,17.8,13,3.8,6,12.0,5,6.1,2,0,0.11000000000000001,3,3.4100000000000006,2,7.9,2,2.2,2,0.77,1,0.2,1,0.4,0,2.3,37,72.9,312.4,2186.7
77,8,2,Urban,0,0,9,34.4,10,5.8,5,11.0,3,7.1,2,0,0.2,4,2.3,1,2.0,1,3.7,1,1.0,2,0.6,1,0.2,1,2.1,31,76.2,285.8,2286.1
1,6,2,Rural,1,0,2,20.1,16,4.2,3,11.6,3,0.2,1,1,0.7,2,1.8,2,0.9,2,1.1,0,1.6,0,1.8,0,0.2,0,2.8,30,15.3,76.6,459.5
21,5,2,Urban,0,0,7,38.5,19,5.8,4,10.2,5,14.28,1,1,0.2,3,2.7,0,2.1,3,0.5,1,1.3,2,0.5,0,0.5,1,0.3,40,154.1,924.5,4622.4
17,6,1,Urban,1,1,7,29.8,18,3.4,3,5.52,3,6.0,1,1,0.55,3,7.26,3,1.3,3,0.7,1,0.66,1,0.6,0,0.3,0,1.9,37,45.3,226.4,1358.3
12,5,2,Urban,0,0,5,33.2,10,5.7,6,9.36,3,3.24,1,0,0.1,4,6.5,0,2.6,1,0.5,1,1.5,0,1.8,0,0.5,0,1.1,26,33.8,202.5,1012.5
2,8,2,Urban,1,0,3,18.9,16,5.8,3,7.7,1,1.0,2,2,0.8,2,1.1,1,4.7,1,3.4,1,0.9,1,1.2,1,0.3,0,2.8,31,26.8,100.6,805.2
23,8,2,Urban,0,1,4,33.0,17,7.4,3,7.1,3,2.5,1,0,0.49500000000000005,3,3.4650000000000003,0,6.7,2,0.1,1,0.09900000000000002,2,1.8,0,0.4,1,0.8,33,32.2,120.9,967.0
19,8,1,Urban,1,0,7,43.1,16,5.2,6,12.839999999999998,2,10.68,2,1,0.4,2,5.6,2,1.1,3,0.5,0,0.7,0,1.1,0,0.2,1,0.1,35,60.4,226.4,1811.4
5,4,3,Urban,1,0,3,20.9,7,6.1,3,11.2,2,11.7,1,0,0.6,1,3.3,2,2.9,1,0.2,0,0.1,1,0.3,1,0.3,1,0.1,20,38.1,285.8,1143.0
22,6,1,Urban,1,0,12,11.2,12,3.8,5,10.7,2,2.5,2,2,0.3,4,1.3,3,1.4,2,4.0,2,0.4,1,0.3,1,0.1,0,0.0,36,44.3,221.6,1329.8
30,7,1,Rural,0,0,1,11.3,21,7.4,4,6.0,4,11.8,2,2,0.8,5,4.2,0,4.7,2,2.5,1,1.0,1,1.4,0,0.7,1,0.8,43,90.6,388.2,2717.7
49,5,3,Urban,1,0,10,31.6,15,4.4,7,5.6,5,3.7,2,1,0.4,2,5.2,0,5.8,3,1.1,1,0.5,1,0.2,0,0.6,0,1.2,37,51.8,311.0,1554.9
60,4,1,Urban,0,0,8,35.4,23,7.1,7,5.28,3,8.4,2,1,0.9,4,5.7,0,3.7,3,3.3,1,0.5,1,1.5,1,1.0,0,2.1,46,105.3,789.8,3159.4
18,7,3,Urban,0,1,1,11.6,21,7.9,6,9.0,3,11.4,2,0,1.1,2,8.58,1,0.1,1,1.9,1,1.4300000000000002,0,1.6,0,0.8,1,0.7,38,67.4,288.9,2022.4
75,5,3,Rural,1,1,6,34.8,11,5.9,3,10.799999999999999,3,5.3999999999999995,1,0,0.0,5,3.9600000000000004,3,6.9,2,0.7,1,0.9900000000000001,1,0.5,1,0.5,0,1.2,31,41.4,248.6,1242.8
54,4,3,Urban,0,1,2,15.7,25,3.5,6,5.5,4,2.9,2,0,0.22000000000000003,3,7.370000000000001,0,7.6,3,3.7,1,0.55,2,0.3,0,0.8,1,2.5,47,76.1,571.0,2284.2
11,7,3,Urban,0,1,3,25.3,22,4.8,2,9.2,1,3.8,1,0,0.44000000000000006,4,7.26,1,2.7,2,0.8,0,0.66,1,1.1,1,0.4,1,1.3,36,30.5,130.8,915.6
7,7,1,Rural,0,0,5,27.1,19,5.8,3,4.8,3,13.2,2,0,1.0,4,6.3,2,3.4,0,2.6,0,0.6,1,0.3,0,0.0,0,1.5,34,75.9,325.4,2277.7
15,4,3,Urban,0,0,6,30.7,20,5.1,2,7.56,1,13.799999999999999,1,0,0.4,1,4.8,3,1.9,2,2.4,0,0.5,0,1.8,1,0.2,0,2.2,31,52.7,395.0,1580.0
17,7,2,Rural,1,0,3,22.6,10,6.7,7,7.7,2,3.7,2,0,0.1,3,7.4,2,1.9,3,1.1,1,1.4,0,1.9,1,0.4,0,2.9,31,35.2,151.0,1056.8
29,5,3,Urban,1,0,12,18.5,20,7.8,7,4.8,5,9.6,2,1,0.7,4,1.5,2,7.5,1,3.4,2,2.0,1,1.4,0,0.7,0,0.0,45,86.6,519.7,2598.6
24,5,3,Urban,1,0,8,27.7,22,3.8,5,9.12,2,7.68,2,2,0.66,4,2.75,0,4.4,3,3.4,1,1.4300000000000002,2,0.9,0,0.4,0,0.4,43,69.6,417.4,2087.1
37,7,1,Rural,0,0,9,29.4,24,5.8,3,5.6,5,1.3,1,1,0.7,2,2.5,3,6.3,2,2.1,2,0.6,2,2.0,0,0.9,1,0.3,46,50.8,217.8,1524.3
21,3,2,Urban,0,1,2,15.1,23,4.6,7,6.2,5,10.6,2,1,0.66,2,1.2100000000000002,0,6.3,3,2.5,1,1.9800000000000002,2,1.7,1,0.6,0,2.7,47,111.1,1111.2,3333.5
7,8,3,Urban,0,0,8,35.5,9,4.7,4,9.36,3,5.04,2,1,0.6,1,7.9,2,3.5,1,2.7,0,0.8,1,2.0,0,0.2,0,1.9,24,50.5,189.2,1513.9
59,4,2,Rural,0,1,10,26.0,17,4.9,6,11.1,4,7.7,1,2,0.44000000000000006,5,1.32,2,1.0,2,3.3,1,1.32,1,0.2,1,0.1,1,1.7,43,92.9,697.1,2788.3
11,3,3,Urban,0,0,12,9.5,20,5.8,4,8.6,2,10.6,2,2,0.5,2,2.0,2,0.2,1,1.0,1,0.7,1,0.6,0,1.0,0,2.1,37,42.0,420.2,1260.7
76,5,1,Urban,0,0,12,16.0,13,4.0,3,4.1,2,11.5,2,2,0.5,2,4.7,2,2.1,1,3.1,2,1.4,2,1.6,0,0.7,1,1.8,32,59.5,357.3,1786.4
7,7,2,Urban,0,0,12,17.1,15,7.7,1,5.1,1,9.5,2,2,0.0,3,2.0,1,2.4,1,2.8,0,1.8,0,1.6,1,0.1,0,0.3,27,33.3,142.6,998.4
77,6,2,Urban,0,1,4,27.8,23,6.6,2,4.5,5,9.9,1,0,0.55,4,7.370000000000001,3,2.3,1,1.7,1,0.11000000000000001,1,0.7,0,0.4,1,0.5,42,105.4,527.0,3162.1
0,6,1,Urban,0,0,3,25.3,9,3.4,5,5.5,3,2.1,2,2,0.7,3,3.7,2,2.8,2,3.2,0,0.8,0,1.0,0,0.0,1,1.2,29,48.5,242.5,1455.2
5,8,1,Urban,0,1,9,23.8,17,4.7,1,6.7,3,5.0,2,1,0.3960000000000001,1,1.881,2,0.2,0,1.8,1,0.9900000000000001,1,1.8,1,0.2,0,0.4,30,34.3,128.8,1030.0
2,3,1,Urban,0,0,8,29.1,8,6.1,5,6.48,3,1.08,2,1,0.9900000000000001,1,4.18,3,4.6,1,0.8,1,1.6500000000000001,0,0.5,1,0.8,1,0.3,27,23.0,230.2,690.5
38,3,1,Urban,0,1,11,23.1,21,7.6,3,7.7,5,7.3,1,2,0.6050000000000001,3,3.3880000000000003,2,1.9,2,0.8,2,2.0570000000000004,2,0.9,1,0.5,0,1.2,44,80.0,799.8,2399.3
53,3,2,Urban,1,0,8,33.8,12,5.3,7,12.719999999999999,5,7.319999999999999,2,2,0.2,4,6.1,1,5.7,3,1.5,2,1.8,1,0.1,0,0.7,0,1.0,39,86.6,866.5,2599.5
16,5,1,Urban,0,1,7,36.8,22,4.5,7,12.719999999999999,2,7.08,1,2,1.1,3,4.07,3,1.5,3,3.2,0,1.7600000000000002,0,0.7,1,0.0,0,2.1,44,78.3,469.6,2347.8
68,8,2,Rural,0,1,1,9.2,15,5.9,5,6.7,4,3.6,1,2,0.55,4,7.920000000000001,2,1.5,2,0.8,2,1.7600000000000002,1,1.8,0,0.2,0,0.3,38,39.8,149.3,1194.4
20,8,3,Urban,0,0,1,15.8,18,4.2,4,6.6,4,5.6,2,2,0.7,2,3.4,0,7.7,2,0.6,1,1.3,1,0.6,0,0.0,0,2.2,36,45.4,170.2,1361.6
27,5,3,Urban,0,0,9,34.3,15,4.4,5,10.0,3,8.2,1,2,0.0,3,3.7,3,5.6,2,0.6,1,1.9,2,1.2,0,0.3,0,0.6,37,66.3,397.9,1989.4
52,8,1,Rural,0,0,11,22.3,16,5.9,5,7.3,3,1.7,1,0,0.8,3,5.9,3,3.1,2,3.1,1,0.6,1,0.7,1,0.4,1,1.3,37,50.8,190.4,1523.1
12,7,1,Urban,0,0,7,33.9,19,3.9,4,14.16,2,11.88,2,0,0.7200000000000001,2,1.9800000000000002,1,0.1,3,0.4,0,1.53,1,1.5,0,0.5,0,0.8,34,59.8,256.2,1793.7
11,5,2,Urban,0,0,12,12.7,14,4.1,3,7.6,2,3.8,2,2,0.4,4,6.0,2,5.2,2,3.3,1,1.4,0,0.1,1,0.2,1,0.7,34,48.7,292.3,1461.5
66,7,2,Urban,0,1,9,32.8,10,7.1,6,5.9,2,6.6,1,2,0.66,4,3.3000000000000003,3,2.4,3,3.6,2,0.22000000000000003,1,0.6,0,0.0,0,1.2,34,75.9,325.3,2277.4
66,7,3,Urban,0,0,12,12.8,16,5.6,2,4.1,4,6.8,2,1,0.63,2,1.35,0,1.7,3,2.4,1,0.63,1,0.3,0,0.6,0,2.6,32,71.8,307.8,2154.5
78,3,2,Urban,0,0,12,18.2,17,3.9,4,11.6,4,3.7,1,0,1.1,3,8.030000000000001,0,6.5,3,1.1,1,0.9900000000000001,1,1.6,0,0.9,0,1.4,34,45.1,450.7,1352.1
61,6,1,Urban,0,0,9,33.4,22,3.4,7,4.9,3,8.3,2,2,0.0,5,4.7,2,1.5,1,3.7,1,1.3,2,1.1,0,0.2,0,2.0,47,73.8,368.8,2212.7
9,3,3,Rural,0,1,5,29.5,17,3.0,4,6.48,0,10.2,1,1,0.9900000000000001,3,6.6000000000000005,0,2.5,0,0.1,1,1.54,1,1.5,0,0.8,0,1.3,28,13.0,129.9,389.8
49,5,3,Urban,0,0,8,30.8,22,3.1,4,5.159999999999999,3,10.44,2,1,0.3,2,1.8,3,5.4,2,0.1,1,1.7,1,1.6,1,1.0,0,1.5,42,72.2,433.2,2166.1
15,4,1,Urban,0,0,3,22.0,18,6.8,3,7.7,3,2.4,1,2,0.1,2,3.0,0,5.7,2,2.1,0,0.6,0,0.7,0,0.4,0,2.0,31,39.2,294.0,1176.1
77,5,2,Urban,0,0,2,20.8,16,5.0,4,7.3,2,6.3,2,1,0.3,4,4.5,0,0.8,1,2.2,2,0.1,1,1.6,0,0.8,1,2.7,34,46.8,280.9,1404.3
17,6,1,Urban,1,0,7,33.4,7,3.6,2,12.6,4,8.64,2,1,1.0,2,4.2,1,7.9,3,1.7,0,0.4,1,1.7,1,0.5,0,0.8,24,80.1,400.6,2403.3
22,5,2,Urban,0,0,12,13.7,11,5.3,5,8.4,5,2.1,1,0,0.8,3,7.3,3,5.6,2,2.0,1,1.2,2,1.8,1,0.3,1,2.8,35,55.5,333.0,1665.1
